"","Dose","mu","ci_low","ci_up","pi_low","pi_up"
"226",75.2510836120401,3.65986625150335,1.55012160917209,8.00861592989326,1.47228993057632,8.51028320391031
"227",75.5855284280936,3.53681546441156,1.49308896629774,7.7609199197469,1.43322681697766,8.13495369151603
"228",75.9199732441472,3.41827213319887,1.43863152083056,7.51959669203843,1.36771240133966,7.87917487479984
"229",76.2544180602007,3.30406191541473,1.38812059240707,7.29560281290437,1.34309208571331,7.65167860594042
"230",76.5888628762542,3.19401727230114,1.33700659149161,7.07004141014882,1.26663491326396,7.4796209544871
"231",76.9233076923077,3.08797722419334,1.28861860929105,6.84798971918996,1.24323367949895,7.27932571992089
"232",77.2577525083612,2.98578711175094,1.24346503070198,6.64213243632513,1.18191865719609,7.04904817310662
"233",77.5921973244147,2.88729836323785,1.20098598654888,6.43965144522813,1.15317358227361,6.84736612033658
"234",77.9266421404682,2.79236826801535,1.15867166986958,6.24130641519511,1.11092308071048,6.62751516320881
"235",78.2610869565217,2.70085975636598,1.11944911510223,6.04325686701827,1.07039736929944,6.39124969232011
"236",78.5955317725752,2.61264118572311,1.08051534355627,5.85951224949952,1.02819989942421,6.21769140428137
"237",78.9299765886288,2.52758613334499,1.04251932390111,5.67573662389432,1.01270319211531,5.9982073987323
"238",79.2644214046823,2.44557319543958,1.00651212926967,5.49747460161438,0.967749502610836,5.76183143234649
"239",79.5988662207358,2.36648579271823,0.971922962474286,5.33623563480959,0.924146172298889,5.59923834616288
"240",79.9333110367893,2.29021198233222,0.938496746945901,5.1739077326415,0.886955137295987,5.45402603388704
"241",80.2677558528428,2.21664427612501,0.905944488315662,5.01615051233092,0.865300157508228,5.32667396232154
"242",80.6022006688963,2.14567946511535,0.875543320589661,4.86680380904231,0.832853411095016,5.13174344471851
"243",80.9366454849498,2.07721845011082,0.845422310049272,4.72316329103266,0.812646727893621,4.98350547452456
"244",81.2710903010033,2.01116607833908,0.817010252982319,4.58182269740807,0.789185394508293,4.81812472418432
"245",81.6055351170569,1.9474309859731,0.789792794364382,4.44357834770549,0.753350377552644,4.69584999905248
"246",81.9399799331104,1.88592544641816,0.762463927088955,4.3096618128848,0.731089484229314,4.51093503768644
"247",82.2744247491639,1.82656522422163,0.73735366958494,4.17817429537934,0.701893112380498,4.41217506403666
"248",82.6088695652174,1.76926943446073,0.71363318314757,4.05186788445243,0.683036919567781,4.29212965838797
"249",82.9433143812709,1.71396040745986,0.690068057032047,3.93241698177844,0.665608512491146,4.20870486120588
